follow,left,filename,triggernum,triggername
False,False,F080_mask.png,122,face_fix_right_F080
True,True,E006_mask.png,211,egg_follow_left_E006
True,False,E006_mask.png,212,egg_follow_right_E006
False,True,E006_mask.png,221,egg_fix_left_E006
False,False,E006_mask.png,222,egg_fix_right_E006
True,True,F065_mask.png,111,face_follow_left_F065
True,False,F065_mask.png,112,face_follow_right_F065
False,True,F065_mask.png,121,face_fix_left_F065
False,False,F065_mask.png,122,face_fix_right_F065
True,True,E130_mask.png,211,egg_follow_left_E130
True,False,E130_mask.png,212,egg_follow_right_E130
False,True,E130_mask.png,221,egg_fix_left_E130
False,False,E130_mask.png,222,egg_fix_right_E130
True,True,E138_mask.png,211,egg_follow_left_E138
True,False,E138_mask.png,212,egg_follow_right_E138
False,True,E138_mask.png,221,egg_fix_left_E138
False,False,E138_mask.png,222,egg_fix_right_E138
True,True,E123_mask.png,211,egg_follow_left_E123
True,False,E123_mask.png,212,egg_follow_right_E123
False,True,E123_mask.png,221,egg_fix_left_E123
False,False,E123_mask.png,222,egg_fix_right_E123
True,True,E012_mask.png,211,egg_follow_left_E012
True,False,E012_mask.png,212,egg_follow_right_E012
False,True,E012_mask.png,221,egg_fix_left_E012
False,False,E012_mask.png,222,egg_fix_right_E012
True,True,E092_mask.png,211,egg_follow_left_E092
True,False,E092_mask.png,212,egg_follow_right_E092
False,True,E092_mask.png,221,egg_fix_left_E092
False,False,E092_mask.png,222,egg_fix_right_E092
True,True,E050_mask.png,211,egg_follow_left_E050
True,False,E050_mask.png,212,egg_follow_right_E050
False,True,E050_mask.png,221,egg_fix_left_E050
False,False,E050_mask.png,222,egg_fix_right_E050
True,True,F100_mask.png,111,face_follow_left_F100
True,False,F100_mask.png,112,face_follow_right_F100
False,True,F100_mask.png,121,face_fix_left_F100
False,False,F100_mask.png,122,face_fix_right_F100
True,True,E121_mask.png,211,egg_follow_left_E121
True,False,E121_mask.png,212,egg_follow_right_E121
False,True,E121_mask.png,221,egg_fix_left_E121
False,False,E121_mask.png,222,egg_fix_right_E121
True,True,F020_mask.png,111,face_follow_left_F020
True,False,F020_mask.png,112,face_follow_right_F020
False,True,F020_mask.png,121,face_fix_left_F020
False,False,F020_mask.png,122,face_fix_right_F020
True,True,F002_mask.png,111,face_follow_left_F002
True,False,F002_mask.png,112,face_follow_right_F002
False,True,F002_mask.png,121,face_fix_left_F002
False,False,F002_mask.png,122,face_fix_right_F002
True,True,F140_mask.png,111,face_follow_left_F140
True,False,F140_mask.png,112,face_follow_right_F140
False,True,F140_mask.png,121,face_fix_left_F140
False,False,F140_mask.png,122,face_fix_right_F140
True,True,F161_mask.png,111,face_follow_left_F161
True,False,F161_mask.png,112,face_follow_right_F161
False,True,F161_mask.png,121,face_fix_left_F161
False,False,F161_mask.png,122,face_fix_right_F161
True,True,E023_mask.png,211,egg_follow_left_E023
True,False,E023_mask.png,212,egg_follow_right_E023
False,True,E023_mask.png,221,egg_fix_left_E023
False,False,E023_mask.png,222,egg_fix_right_E023
True,True,F152_mask.png,111,face_follow_left_F152
True,False,F152_mask.png,112,face_follow_right_F152
False,True,F152_mask.png,121,face_fix_left_F152
False,False,F152_mask.png,122,face_fix_right_F152
True,True,F040_mask.png,111,face_follow_left_F040
True,False,F040_mask.png,112,face_follow_right_F040
False,True,F040_mask.png,121,face_fix_left_F040
False,False,F040_mask.png,122,face_fix_right_F040
True,True,F111_mask.png,111,face_follow_left_F111
True,False,F111_mask.png,112,face_follow_right_F111
False,True,F111_mask.png,121,face_fix_left_F111
False,False,F111_mask.png,122,face_fix_right_F111
True,True,F024_mask.png,111,face_follow_left_F024
True,False,F024_mask.png,112,face_follow_right_F024
False,True,F024_mask.png,121,face_fix_left_F024
False,False,F024_mask.png,122,face_fix_right_F024
True,True,F167_mask.png,111,face_follow_left_F167
True,False,F167_mask.png,112,face_follow_right_F167
False,True,F167_mask.png,121,face_fix_left_F167
False,False,F167_mask.png,122,face_fix_right_F167
True,True,E079_mask.png,211,egg_follow_left_E079
True,False,E079_mask.png,212,egg_follow_right_E079
False,True,E079_mask.png,221,egg_fix_left_E079
False,False,E079_mask.png,222,egg_fix_right_E079
True,True,E083_mask.png,211,egg_follow_left_E083
True,False,E083_mask.png,212,egg_follow_right_E083
False,True,E083_mask.png,221,egg_fix_left_E083
False,False,E083_mask.png,222,egg_fix_right_E083
True,True,F105_mask.png,111,face_follow_left_F105
True,False,F105_mask.png,112,face_follow_right_F105
False,True,F105_mask.png,121,face_fix_left_F105
False,False,F105_mask.png,122,face_fix_right_F105
True,True,F053_mask.png,111,face_follow_left_F053
True,False,F053_mask.png,112,face_follow_right_F053
False,True,F053_mask.png,121,face_fix_left_F053
False,False,F053_mask.png,122,face_fix_right_F053
True,True,F119_mask.png,111,face_follow_left_F119
True,False,F119_mask.png,112,face_follow_right_F119
False,True,F119_mask.png,121,face_fix_left_F119
False,False,F119_mask.png,122,face_fix_right_F119
True,True,E056_mask.png,211,egg_follow_left_E056
True,False,E056_mask.png,212,egg_follow_right_E056
False,True,E056_mask.png,221,egg_fix_left_E056
False,False,E056_mask.png,222,egg_fix_right_E056
True,True,F063_mask.png,111,face_follow_left_F063
True,False,F063_mask.png,112,face_follow_right_F063
False,True,F063_mask.png,121,face_fix_left_F063
False,False,F063_mask.png,122,face_fix_right_F063
True,True,F113_mask.png,111,face_follow_left_F113
True,False,F113_mask.png,112,face_follow_right_F113
False,True,F113_mask.png,121,face_fix_left_F113
False,False,F113_mask.png,122,face_fix_right_F113
True,True,F074_mask.png,111,face_follow_left_F074
True,False,F074_mask.png,112,face_follow_right_F074
False,True,F074_mask.png,121,face_fix_left_F074
False,False,F074_mask.png,122,face_fix_right_F074
True,True,E002_mask.png,211,egg_follow_left_E002
True,False,E002_mask.png,212,egg_follow_right_E002
False,True,E002_mask.png,221,egg_fix_left_E002
False,False,E002_mask.png,222,egg_fix_right_E002
True,True,E043_mask.png,211,egg_follow_left_E043
True,False,E043_mask.png,212,egg_follow_right_E043
False,True,E043_mask.png,221,egg_fix_left_E043
False,False,E043_mask.png,222,egg_fix_right_E043
True,True,E125_mask.png,211,egg_follow_left_E125
True,False,E125_mask.png,212,egg_follow_right_E125
False,True,E125_mask.png,221,egg_fix_left_E125
False,False,E125_mask.png,222,egg_fix_right_E125
True,True,E029_mask.png,211,egg_follow_left_E029
True,False,E029_mask.png,212,egg_follow_right_E029
False,True,E029_mask.png,221,egg_fix_left_E029
False,False,E029_mask.png,222,egg_fix_right_E029
True,True,E052_mask.png,211,egg_follow_left_E052
True,False,E052_mask.png,212,egg_follow_right_E052
False,True,E052_mask.png,221,egg_fix_left_E052
False,False,E052_mask.png,222,egg_fix_right_E052
True,True,E075_mask.png,211,egg_follow_left_E075
True,False,E075_mask.png,212,egg_follow_right_E075
False,True,E075_mask.png,221,egg_fix_left_E075
False,False,E075_mask.png,222,egg_fix_right_E075
True,True,F035_mask.png,111,face_follow_left_F035
True,False,F035_mask.png,112,face_follow_right_F035
False,True,F035_mask.png,121,face_fix_left_F035
False,False,F035_mask.png,122,face_fix_right_F035
True,True,F060_mask.png,111,face_follow_left_F060
True,False,F060_mask.png,112,face_follow_right_F060
False,True,F060_mask.png,121,face_fix_left_F060
False,False,F060_mask.png,122,face_fix_right_F060
True,True,E034_mask.png,211,egg_follow_left_E034
True,False,E034_mask.png,212,egg_follow_right_E034
False,True,E034_mask.png,221,egg_fix_left_E034
False,False,E034_mask.png,222,egg_fix_right_E034
True,True,E131_mask.png,211,egg_follow_left_E131
True,False,E131_mask.png,212,egg_follow_right_E131
False,True,E131_mask.png,221,egg_fix_left_E131
False,False,E131_mask.png,222,egg_fix_right_E131
True,True,F097_mask.png,111,face_follow_left_F097
True,False,F097_mask.png,112,face_follow_right_F097
False,True,F097_mask.png,121,face_fix_left_F097
False,False,F097_mask.png,122,face_fix_right_F097
True,True,E162_mask.png,211,egg_follow_left_E162
True,False,E162_mask.png,212,egg_follow_right_E162
False,True,E162_mask.png,221,egg_fix_left_E162
False,False,E162_mask.png,222,egg_fix_right_E162
True,True,E133_mask.png,211,egg_follow_left_E133
True,False,E133_mask.png,212,egg_follow_right_E133
False,True,E133_mask.png,221,egg_fix_left_E133
False,False,E133_mask.png,222,egg_fix_right_E133
True,True,F158_mask.png,111,face_follow_left_F158
True,False,F158_mask.png,112,face_follow_right_F158
False,True,F158_mask.png,121,face_fix_left_F158
False,False,F158_mask.png,122,face_fix_right_F158
True,True,E021_mask.png,211,egg_follow_left_E021
True,False,E021_mask.png,212,egg_follow_right_E021
False,True,E021_mask.png,221,egg_fix_left_E021
False,False,E021_mask.png,222,egg_fix_right_E021
True,True,F048_mask.png,111,face_follow_left_F048
True,False,F048_mask.png,112,face_follow_right_F048
False,True,F048_mask.png,121,face_fix_left_F048
False,False,F048_mask.png,122,face_fix_right_F048
True,True,E064_mask.png,211,egg_follow_left_E064
True,False,E064_mask.png,212,egg_follow_right_E064
False,True,E064_mask.png,221,egg_fix_left_E064
False,False,E064_mask.png,222,egg_fix_right_E064
True,True,E070_mask.png,211,egg_follow_left_E070
True,False,E070_mask.png,212,egg_follow_right_E070
False,True,E070_mask.png,221,egg_fix_left_E070
False,False,E070_mask.png,222,egg_fix_right_E070
True,True,E155_mask.png,211,egg_follow_left_E155
True,False,E155_mask.png,212,egg_follow_right_E155
False,True,E155_mask.png,221,egg_fix_left_E155
False,False,E155_mask.png,222,egg_fix_right_E155
True,True,F079_mask.png,111,face_follow_left_F079
True,False,F079_mask.png,112,face_follow_right_F079
False,True,F079_mask.png,121,face_fix_left_F079
False,False,F079_mask.png,122,face_fix_right_F079
True,True,E067_mask.png,211,egg_follow_left_E067
True,False,E067_mask.png,212,egg_follow_right_E067
False,True,E067_mask.png,221,egg_fix_left_E067
False,False,E067_mask.png,222,egg_fix_right_E067
True,True,F155_mask.png,111,face_follow_left_F155
True,False,F155_mask.png,112,face_follow_right_F155
False,True,F155_mask.png,121,face_fix_left_F155
False,False,F155_mask.png,122,face_fix_right_F155
True,True,E020_mask.png,211,egg_follow_left_E020
True,False,E020_mask.png,212,egg_follow_right_E020
False,True,E020_mask.png,221,egg_fix_left_E020
False,False,E020_mask.png,222,egg_fix_right_E020
True,True,E077_mask.png,211,egg_follow_left_E077
True,False,E077_mask.png,212,egg_follow_right_E077
False,True,E077_mask.png,221,egg_fix_left_E077
False,False,E077_mask.png,222,egg_fix_right_E077
True,True,E164_mask.png,211,egg_follow_left_E164
True,False,E164_mask.png,212,egg_follow_right_E164
False,True,E164_mask.png,221,egg_fix_left_E164
False,False,E164_mask.png,222,egg_fix_right_E164
True,True,E153_mask.png,211,egg_follow_left_E153
True,False,E153_mask.png,212,egg_follow_right_E153
False,True,E153_mask.png,221,egg_fix_left_E153
False,False,E153_mask.png,222,egg_fix_right_E153
True,True,F051_mask.png,111,face_follow_left_F051
True,False,F051_mask.png,112,face_follow_right_F051
False,True,F051_mask.png,121,face_fix_left_F051
False,False,F051_mask.png,122,face_fix_right_F051
True,True,F073_mask.png,111,face_follow_left_F073
True,False,F073_mask.png,112,face_follow_right_F073
False,True,F073_mask.png,121,face_fix_left_F073
False,False,F073_mask.png,122,face_fix_right_F073
True,True,E047_mask.png,211,egg_follow_left_E047
True,False,E047_mask.png,212,egg_follow_right_E047
False,True,E047_mask.png,221,egg_fix_left_E047
False,False,E047_mask.png,222,egg_fix_right_E047
True,True,F147_mask.png,111,face_follow_left_F147
True,False,F147_mask.png,112,face_follow_right_F147
False,True,F147_mask.png,121,face_fix_left_F147
False,False,F147_mask.png,122,face_fix_right_F147
True,True,F050_mask.png,111,face_follow_left_F050
True,False,F050_mask.png,112,face_follow_right_F050
False,True,F050_mask.png,121,face_fix_left_F050
False,False,F050_mask.png,122,face_fix_right_F050
True,True,F115_mask.png,111,face_follow_left_F115
True,False,F115_mask.png,112,face_follow_right_F115
False,True,F115_mask.png,121,face_fix_left_F115
False,False,F115_mask.png,122,face_fix_right_F115
True,True,E036_mask.png,211,egg_follow_left_E036
True,False,E036_mask.png,212,egg_follow_right_E036
False,True,E036_mask.png,221,egg_fix_left_E036
False,False,E036_mask.png,222,egg_fix_right_E036
True,True,F131_mask.png,111,face_follow_left_F131
True,False,F131_mask.png,112,face_follow_right_F131
False,True,F131_mask.png,121,face_fix_left_F131
False,False,F131_mask.png,122,face_fix_right_F131
True,True,F010_mask.png,111,face_follow_left_F010
True,False,F010_mask.png,112,face_follow_right_F010
False,True,F010_mask.png,121,face_fix_left_F010
False,False,F010_mask.png,122,face_fix_right_F010
True,True,E110_mask.png,211,egg_follow_left_E110
True,False,E110_mask.png,212,egg_follow_right_E110
False,True,E110_mask.png,221,egg_fix_left_E110
False,False,E110_mask.png,222,egg_fix_right_E110
True,True,E099_mask.png,211,egg_follow_left_E099
True,False,E099_mask.png,212,egg_follow_right_E099
False,True,E099_mask.png,221,egg_fix_left_E099
False,False,E099_mask.png,222,egg_fix_right_E099
True,True,F057_mask.png,111,face_follow_left_F057
True,False,F057_mask.png,112,face_follow_right_F057
False,True,F057_mask.png,121,face_fix_left_F057
False,False,F057_mask.png,122,face_fix_right_F057
True,True,F091_mask.png,111,face_follow_left_F091
True,False,F091_mask.png,112,face_follow_right_F091
False,True,F091_mask.png,121,face_fix_left_F091
False,False,F091_mask.png,122,face_fix_right_F091
True,True,F032_mask.png,111,face_follow_left_F032
True,False,F032_mask.png,112,face_follow_right_F032
False,True,F032_mask.png,121,face_fix_left_F032
False,False,F032_mask.png,122,face_fix_right_F032
True,True,F121_mask.png,111,face_follow_left_F121
True,False,F121_mask.png,112,face_follow_right_F121
False,True,F121_mask.png,121,face_fix_left_F121
False,False,F121_mask.png,122,face_fix_right_F121
True,True,E027_mask.png,211,egg_follow_left_E027
True,False,E027_mask.png,212,egg_follow_right_E027
False,True,E027_mask.png,221,egg_fix_left_E027
False,False,E027_mask.png,222,egg_fix_right_E027
True,True,E160_mask.png,211,egg_follow_left_E160
True,False,E160_mask.png,212,egg_follow_right_E160
False,True,E160_mask.png,221,egg_fix_left_E160
False,False,E160_mask.png,222,egg_fix_right_E160
True,True,E019_mask.png,211,egg_follow_left_E019
True,False,E019_mask.png,212,egg_follow_right_E019
False,True,E019_mask.png,221,egg_fix_left_E019
False,False,E019_mask.png,222,egg_fix_right_E019
True,True,E094_mask.png,211,egg_follow_left_E094
True,False,E094_mask.png,212,egg_follow_right_E094
False,True,E094_mask.png,221,egg_fix_left_E094
False,False,E094_mask.png,222,egg_fix_right_E094
True,True,F089_mask.png,111,face_follow_left_F089
True,False,F089_mask.png,112,face_follow_right_F089
False,True,F089_mask.png,121,face_fix_left_F089
False,False,F089_mask.png,122,face_fix_right_F089
True,True,F159_mask.png,111,face_follow_left_F159
True,False,F159_mask.png,112,face_follow_right_F159
False,True,F159_mask.png,121,face_fix_left_F159
False,False,F159_mask.png,122,face_fix_right_F159
True,True,E167_mask.png,211,egg_follow_left_E167
True,False,E167_mask.png,212,egg_follow_right_E167
False,True,E167_mask.png,221,egg_fix_left_E167
False,False,E167_mask.png,222,egg_fix_right_E167
True,True,F072_mask.png,111,face_follow_left_F072
True,False,F072_mask.png,112,face_follow_right_F072
False,True,F072_mask.png,121,face_fix_left_F072
False,False,F072_mask.png,122,face_fix_right_F072
True,True,E142_mask.png,211,egg_follow_left_E142
True,False,E142_mask.png,212,egg_follow_right_E142
False,True,E142_mask.png,221,egg_fix_left_E142
False,False,E142_mask.png,222,egg_fix_right_E142
True,True,E141_mask.png,211,egg_follow_left_E141
True,False,E141_mask.png,212,egg_follow_right_E141
False,True,E141_mask.png,221,egg_fix_left_E141
False,False,E141_mask.png,222,egg_fix_right_E141
True,True,F098_mask.png,111,face_follow_left_F098
True,False,F098_mask.png,112,face_follow_right_F098
False,True,F098_mask.png,121,face_fix_left_F098
False,False,F098_mask.png,122,face_fix_right_F098
True,True,F118_mask.png,111,face_follow_left_F118
True,False,F118_mask.png,112,face_follow_right_F118
False,True,F118_mask.png,121,face_fix_left_F118
False,False,F118_mask.png,122,face_fix_right_F118
True,True,F125_mask.png,111,face_follow_left_F125
True,False,F125_mask.png,112,face_follow_right_F125
False,True,F125_mask.png,121,face_fix_left_F125
False,False,F125_mask.png,122,face_fix_right_F125
True,True,E068_mask.png,211,egg_follow_left_E068
True,False,E068_mask.png,212,egg_follow_right_E068
False,True,E068_mask.png,221,egg_fix_left_E068
False,False,E068_mask.png,222,egg_fix_right_E068
True,True,F141_mask.png,111,face_follow_left_F141
True,False,F141_mask.png,112,face_follow_right_F141
False,True,F141_mask.png,121,face_fix_left_F141
False,False,F141_mask.png,122,face_fix_right_F141
True,True,F116_mask.png,111,face_follow_left_F116
True,False,F116_mask.png,112,face_follow_right_F116
False,True,F116_mask.png,121,face_fix_left_F116
False,False,F116_mask.png,122,face_fix_right_F116
True,True,E044_mask.png,211,egg_follow_left_E044
True,False,E044_mask.png,212,egg_follow_right_E044
False,True,E044_mask.png,221,egg_fix_left_E044
False,False,E044_mask.png,222,egg_fix_right_E044
True,True,E087_mask.png,211,egg_follow_left_E087
True,False,E087_mask.png,212,egg_follow_right_E087
False,True,E087_mask.png,221,egg_fix_left_E087
False,False,E087_mask.png,222,egg_fix_right_E087
True,True,F137_mask.png,111,face_follow_left_F137
True,False,F137_mask.png,112,face_follow_right_F137
False,True,F137_mask.png,121,face_fix_left_F137
False,False,F137_mask.png,122,face_fix_right_F137
True,True,E076_mask.png,211,egg_follow_left_E076
True,False,E076_mask.png,212,egg_follow_right_E076
False,True,E076_mask.png,221,egg_fix_left_E076
False,False,E076_mask.png,222,egg_fix_right_E076
True,True,E080_mask.png,211,egg_follow_left_E080
True,False,E080_mask.png,212,egg_follow_right_E080
False,True,E080_mask.png,221,egg_fix_left_E080
False,False,E080_mask.png,222,egg_fix_right_E080
True,True,F104_mask.png,111,face_follow_left_F104
True,False,F104_mask.png,112,face_follow_right_F104
False,True,F104_mask.png,121,face_fix_left_F104
False,False,F104_mask.png,122,face_fix_right_F104
True,True,E144_mask.png,211,egg_follow_left_E144
True,False,E144_mask.png,212,egg_follow_right_E144
False,True,E144_mask.png,221,egg_fix_left_E144
False,False,E144_mask.png,222,egg_fix_right_E144
True,True,E119_mask.png,211,egg_follow_left_E119
True,False,E119_mask.png,212,egg_follow_right_E119
False,True,E119_mask.png,221,egg_fix_left_E119
False,False,E119_mask.png,222,egg_fix_right_E119
True,True,F162_mask.png,111,face_follow_left_F162
True,False,F162_mask.png,112,face_follow_right_F162
False,True,F162_mask.png,121,face_fix_left_F162
False,False,F162_mask.png,122,face_fix_right_F162
True,True,F046_mask.png,111,face_follow_left_F046
True,False,F046_mask.png,112,face_follow_right_F046
False,True,F046_mask.png,121,face_fix_left_F046
False,False,F046_mask.png,122,face_fix_right_F046
True,True,F163_mask.png,111,face_follow_left_F163
True,False,F163_mask.png,112,face_follow_right_F163
False,True,F163_mask.png,121,face_fix_left_F163
False,False,F163_mask.png,122,face_fix_right_F163
True,True,E042_mask.png,211,egg_follow_left_E042
True,False,E042_mask.png,212,egg_follow_right_E042
False,True,E042_mask.png,221,egg_fix_left_E042
False,False,E042_mask.png,222,egg_fix_right_E042
True,True,E022_mask.png,211,egg_follow_left_E022
True,False,E022_mask.png,212,egg_follow_right_E022
False,True,E022_mask.png,221,egg_fix_left_E022
False,False,E022_mask.png,222,egg_fix_right_E022
True,True,E146_mask.png,211,egg_follow_left_E146
True,False,E146_mask.png,212,egg_follow_right_E146
False,True,E146_mask.png,221,egg_fix_left_E146
False,False,E146_mask.png,222,egg_fix_right_E146
True,True,E111_mask.png,211,egg_follow_left_E111
True,False,E111_mask.png,212,egg_follow_right_E111
False,True,E111_mask.png,221,egg_fix_left_E111
False,False,E111_mask.png,222,egg_fix_right_E111
True,True,E015_mask.png,211,egg_follow_left_E015
True,False,E015_mask.png,212,egg_follow_right_E015
False,True,E015_mask.png,221,egg_fix_left_E015
False,False,E015_mask.png,222,egg_fix_right_E015
True,True,F093_mask.png,111,face_follow_left_F093
True,False,F093_mask.png,112,face_follow_right_F093
False,True,F093_mask.png,121,face_fix_left_F093
False,False,F093_mask.png,122,face_fix_right_F093
True,True,E035_mask.png,211,egg_follow_left_E035
True,False,E035_mask.png,212,egg_follow_right_E035
False,True,E035_mask.png,221,egg_fix_left_E035
False,False,E035_mask.png,222,egg_fix_right_E035
True,True,E091_mask.png,211,egg_follow_left_E091
True,False,E091_mask.png,212,egg_follow_right_E091
False,True,E091_mask.png,221,egg_fix_left_E091
False,False,E091_mask.png,222,egg_fix_right_E091
True,True,F006_mask.png,111,face_follow_left_F006
True,False,F006_mask.png,112,face_follow_right_F006
False,True,F006_mask.png,121,face_fix_left_F006
False,False,F006_mask.png,122,face_fix_right_F006
True,True,F017_mask.png,111,face_follow_left_F017
True,False,F017_mask.png,112,face_follow_right_F017
False,True,F017_mask.png,121,face_fix_left_F017
False,False,F017_mask.png,122,face_fix_right_F017
True,True,E118_mask.png,211,egg_follow_left_E118
True,False,E118_mask.png,212,egg_follow_right_E118
False,True,E118_mask.png,221,egg_fix_left_E118
False,False,E118_mask.png,222,egg_fix_right_E118
True,True,F120_mask.png,111,face_follow_left_F120
True,False,F120_mask.png,112,face_follow_right_F120
False,True,F120_mask.png,121,face_fix_left_F120
False,False,F120_mask.png,122,face_fix_right_F120
True,True,E112_mask.png,211,egg_follow_left_E112
True,False,E112_mask.png,212,egg_follow_right_E112
False,True,E112_mask.png,221,egg_fix_left_E112
False,False,E112_mask.png,222,egg_fix_right_E112
True,True,E108_mask.png,211,egg_follow_left_E108
True,False,E108_mask.png,212,egg_follow_right_E108
False,True,E108_mask.png,221,egg_fix_left_E108
False,False,E108_mask.png,222,egg_fix_right_E108
True,True,E081_mask.png,211,egg_follow_left_E081
True,False,E081_mask.png,212,egg_follow_right_E081
False,True,E081_mask.png,221,egg_fix_left_E081
False,False,E081_mask.png,222,egg_fix_right_E081
True,True,E140_mask.png,211,egg_follow_left_E140
True,False,E140_mask.png,212,egg_follow_right_E140
False,True,E140_mask.png,221,egg_fix_left_E140
False,False,E140_mask.png,222,egg_fix_right_E140
True,True,F088_mask.png,111,face_follow_left_F088
True,False,F088_mask.png,112,face_follow_right_F088
False,True,F088_mask.png,121,face_fix_left_F088
False,False,F088_mask.png,122,face_fix_right_F088
True,True,F021_mask.png,111,face_follow_left_F021
True,False,F021_mask.png,112,face_follow_right_F021
False,True,F021_mask.png,121,face_fix_left_F021
False,False,F021_mask.png,122,face_fix_right_F021
True,True,E143_mask.png,211,egg_follow_left_E143
True,False,E143_mask.png,212,egg_follow_right_E143
False,True,E143_mask.png,221,egg_fix_left_E143
False,False,E143_mask.png,222,egg_fix_right_E143
True,True,E031_mask.png,211,egg_follow_left_E031
True,False,E031_mask.png,212,egg_follow_right_E031
False,True,E031_mask.png,221,egg_fix_left_E031
False,False,E031_mask.png,222,egg_fix_right_E031
True,True,F062_mask.png,111,face_follow_left_F062
True,False,F062_mask.png,112,face_follow_right_F062
False,True,F062_mask.png,121,face_fix_left_F062
False,False,F062_mask.png,122,face_fix_right_F062
True,True,E169_mask.png,211,egg_follow_left_E169
True,False,E169_mask.png,212,egg_follow_right_E169
False,True,E169_mask.png,221,egg_fix_left_E169
False,False,E169_mask.png,222,egg_fix_right_E169
True,True,E073_mask.png,211,egg_follow_left_E073
True,False,E073_mask.png,212,egg_follow_right_E073
False,True,E073_mask.png,221,egg_fix_left_E073
False,False,E073_mask.png,222,egg_fix_right_E073
True,True,F157_mask.png,111,face_follow_left_F157
True,False,F157_mask.png,112,face_follow_right_F157
False,True,F157_mask.png,121,face_fix_left_F157
False,False,F157_mask.png,122,face_fix_right_F157
True,True,E030_mask.png,211,egg_follow_left_E030
True,False,E030_mask.png,212,egg_follow_right_E030
False,True,E030_mask.png,221,egg_fix_left_E030
False,False,E030_mask.png,222,egg_fix_right_E030
True,True,F011_mask.png,111,face_follow_left_F011
True,False,F011_mask.png,112,face_follow_right_F011
False,True,F011_mask.png,121,face_fix_left_F011
False,False,F011_mask.png,122,face_fix_right_F011
True,True,E038_mask.png,211,egg_follow_left_E038
True,False,E038_mask.png,212,egg_follow_right_E038
False,True,E038_mask.png,221,egg_fix_left_E038
False,False,E038_mask.png,222,egg_fix_right_E038
True,True,E026_mask.png,211,egg_follow_left_E026
True,False,E026_mask.png,212,egg_follow_right_E026
False,True,E026_mask.png,221,egg_fix_left_E026
False,False,E026_mask.png,222,egg_fix_right_E026
True,True,E122_mask.png,211,egg_follow_left_E122
True,False,E122_mask.png,212,egg_follow_right_E122
False,True,E122_mask.png,221,egg_fix_left_E122
False,False,E122_mask.png,222,egg_fix_right_E122
True,True,E150_mask.png,211,egg_follow_left_E150
True,False,E150_mask.png,212,egg_follow_right_E150
False,True,E150_mask.png,221,egg_fix_left_E150
False,False,E150_mask.png,222,egg_fix_right_E150
True,True,F028_mask.png,111,face_follow_left_F028
True,False,F028_mask.png,112,face_follow_right_F028
False,True,F028_mask.png,121,face_fix_left_F028
False,False,F028_mask.png,122,face_fix_right_F028
True,True,E124_mask.png,211,egg_follow_left_E124
True,False,E124_mask.png,212,egg_follow_right_E124
False,True,E124_mask.png,221,egg_fix_left_E124
False,False,E124_mask.png,222,egg_fix_right_E124
True,True,E135_mask.png,211,egg_follow_left_E135
True,False,E135_mask.png,212,egg_follow_right_E135
False,True,E135_mask.png,221,egg_fix_left_E135
False,False,E135_mask.png,222,egg_fix_right_E135
True,True,F145_mask.png,111,face_follow_left_F145
True,False,F145_mask.png,112,face_follow_right_F145
False,True,F145_mask.png,121,face_fix_left_F145
False,False,F145_mask.png,122,face_fix_right_F145
True,True,E139_mask.png,211,egg_follow_left_E139
True,False,E139_mask.png,212,egg_follow_right_E139
False,True,E139_mask.png,221,egg_fix_left_E139
False,False,E139_mask.png,222,egg_fix_right_E139
True,True,E003_mask.png,211,egg_follow_left_E003
True,False,E003_mask.png,212,egg_follow_right_E003
False,True,E003_mask.png,221,egg_fix_left_E003
False,False,E003_mask.png,222,egg_fix_right_E003
True,True,F101_mask.png,111,face_follow_left_F101
True,False,F101_mask.png,112,face_follow_right_F101
False,True,F101_mask.png,121,face_fix_left_F101
False,False,F101_mask.png,122,face_fix_right_F101
True,True,F055_mask.png,111,face_follow_left_F055
True,False,F055_mask.png,112,face_follow_right_F055
False,True,F055_mask.png,121,face_fix_left_F055
False,False,F055_mask.png,122,face_fix_right_F055
True,True,F052_mask.png,111,face_follow_left_F052
True,False,F052_mask.png,112,face_follow_right_F052
False,True,F052_mask.png,121,face_fix_left_F052
False,False,F052_mask.png,122,face_fix_right_F052
True,True,F130_mask.png,111,face_follow_left_F130
True,False,F130_mask.png,112,face_follow_right_F130
False,True,F130_mask.png,121,face_fix_left_F130
False,False,F130_mask.png,122,face_fix_right_F130
True,True,F029_mask.png,111,face_follow_left_F029
True,False,F029_mask.png,112,face_follow_right_F029
False,True,F029_mask.png,121,face_fix_left_F029
False,False,F029_mask.png,122,face_fix_right_F029
True,True,F169_mask.png,111,face_follow_left_F169
True,False,F169_mask.png,112,face_follow_right_F169
False,True,F169_mask.png,121,face_fix_left_F169
False,False,F169_mask.png,122,face_fix_right_F169
True,True,E163_mask.png,211,egg_follow_left_E163
True,False,E163_mask.png,212,egg_follow_right_E163
False,True,E163_mask.png,221,egg_fix_left_E163
False,False,E163_mask.png,222,egg_fix_right_E163
True,True,F117_mask.png,111,face_follow_left_F117
True,False,F117_mask.png,112,face_follow_right_F117
False,True,F117_mask.png,121,face_fix_left_F117
False,False,F117_mask.png,122,face_fix_right_F117
True,True,E147_mask.png,211,egg_follow_left_E147
True,False,E147_mask.png,212,egg_follow_right_E147
False,True,E147_mask.png,221,egg_fix_left_E147
False,False,E147_mask.png,222,egg_fix_right_E147
